2433402.500000000, A.D. 1950-May-01 00:00:00.0000,  9.666148838449793E-01,  8.952577334558371E+07,  1.622318186437986E+02,  5.880219512590862E+01,  1.119041349480745E+02,  2.446491513233263E+06,  1.503092351754336E-07,  1.900166772994912E+02,  1.806644836072740E+02,  2.681607364487795E+09,  5.273688955630006E+09,  2.395062416356691E+09,
2433412.500000000, A.D. 1950-May-11 00:00:00.0000,  9.666156864491771E-01,  8.952337833317485E+07,  1.622303909748580E+02,  5.881344563485025E+01,  1.119152484448283E+02,  2.446491912949687E+06,  1.503098465221968E-07,  1.901406626149289E+02,  1.806727217732721E+02,  2.681600093315915E+09,  5.273676808298656E+09,  2.395052675054375E+09,
2433422.500000000, A.D. 1950-May-21 00:00:00.0000,  9.666172421371493E-01,  8.951892099453850E+07,  1.622288786935979E+02,  5.882535044418556E+01,  1.119270043059337E+02,  2.446492316287827E+06,  1.503105658568032E-07,  1.902644799666277E+02,  1.806809412909452E+02,  2.681591537832695E+09,  5.273664154670851E+09,  2.395041213157047E+09,
2433432.500000000, A.D. 1950-May-31 00:00:00.0000,  9.666196243738254E-01,  8.951220380514786E+07,  1.622273002825362E+02,  5.883776244597065E+01,  1.119392579466724E+02,  2.446492716814101E+06,  1.503113945612574E-07,  1.903882116153724E+02,  1.806891465496803E+02,  2.681581681632059E+09,  5.273651159458970E+09,  2.395028008693558E+09,
2433442.500000000, A.D. 1950-Jun-10 00:00:00.0000,  9.666228796580434E-01,  8.950310246549328E+07,  1.622256717953557E+02,  5.885055413150997E+01,  1.119518839724882E+02,  2.446493109206015E+06,  1.503123317400816E-07,  1.905119279667641E+02,  1.806973414095501E+02,  2.681570535400078E+09,  5.273637968334662E+09,  2.395013075989720E+09,
2433452.500000000, A.D. 1950-Jun-20 00:00:00.0000,  9.666270717047493E-01,  8.949144606197560E+07,  1.622240107586658E+02,  5.886358692307454E+01,  1.119647462302326E+02,  2.446493487543283E+06,  1.503133776487655E-07,  1.906357058922505E+02,  1.807055299460512E+02,  2.681558096138380E+09,  5.273624746214784E+09,  2.394996411039379E+09,
2433462.500000000, A.D. 1950-Jun-30 00:00:00.0000,  9.666322598157521E-01,  8.947707819031775E+07,  1.622223558267492E+02,  5.887655727361804E+01,  1.119775472261186E+02,  2.446493841595133E+06,  1.503145258277475E-07,  1.907596858085157E+02,  1.807137204788995E+02,  2.681544440715756E+09,  5.273611803241195E+09,  2.394978116835767E+09,
2433472.500000000, A.D. 1950-Jul-10 00:00:00.0000,  9.666380760999150E-01,  8.946100974356040E+07,  1.622207859684993E+02,  5.888884734655887E+01,  1.119896816542486E+02,  2.446494161561985E+06,  1.503157149799524E-07,  1.908840642120023E+02,  1.807219298848232E+02,  2.681530298177216E+09,  5.273599586610870E+09,  2.394959170090853E+09,
2433482.500000000, A.D. 1950-Jul-20 00:00:00.0000,  9.666438444365006E-01,  8.944508047020295E+07,  1.622192958976371E+02,  5.890050034055072E+01,  1.120011908969765E+02,  2.446494462292886E+06,  1.503168778387922E-07,  1.910087239890705E+02,  1.807301579124451E+02,  2.681516468524920E+09,  5.273587856579637E+09,  2.394940642567650E+09,
2433492.500000000, A.D. 1950-Jul-30 00:00:00.0000,  9.666496649607135E-01,  8.942901069557367E+07,  1.622178225620075E+02,  5.891201042905816E+01,  1.120125585143813E+02,  2.446494755039029E+06,  1.503180425268471E-07,  1.911334873620989E+02,  1.807383915979484E+02,  2.681502617296860E+09,  5.273576223898147E+09,  2.394922086187381E+09,
2433502.500000000, A.D. 1950-Aug-09 00:00:00.0000,  9.666556882459899E-01,  8.941239066615944E+07,  1.622163648332714E+02,  5.892338680520084E+01,  1.120237937079204E+02,  2.446495036955958E+06,  1.503192241625035E-07,  1.912583743094413E+02,  1.807466304884926E+02,  2.681488564699687E+09,  5.273564738733215E+09,  2.394903260083486E+09,
2433512.500000000, A.D. 1950-Aug-19 00:00:00.0000,  9.666618677481917E-01,  8.939534838979775E+07,  1.622149339226573E+02,  5.893454244008805E+01,  1.120348114791010E+02,  2.446495306850057E+06,  1.503204147035115E-07,  1.913834094005299E+02,  1.807548767025614E+02,  2.681474406381853E+09,  5.273553464373907E+09,  2.394884292396716E+09,
2433522.500000000, A.D. 1950-Aug-29 00:00:00.0000,  9.666681230730706E-01,  8.937810279012913E+07,  1.622135320077070E+02,  5.894546095239465E+01,  1.120455960602823E+02,  2.446495566312850E+06,  1.503216057213873E-07,  1.915085814384134E+02,  1.807631304106076E+02,  2.681460242579945E+09,  5.273542382369761E+09,  2.394865317413120E+09,
2433532.500000000, A.D. 1950-Sep-08 00:00:00.0000,  9.666744190493781E-01,  8.936074863317333E+07,  1.622121529658822E+02,  5.895619057288886E+01,  1.120561950717855E+02,  2.446495817865961E+06,  1.503227960733749E-07,  1.916338589568701E+02,  1.807713899268209E+02,  2.681446086883779E+09,  5.273531425134385E+09,  2.394846353338707E+09,
2433542.500000000, A.D. 1950-Sep-18 00:00:00.0000,  9.666808125580625E-01,  8.934313005348682E+07,  1.622107896732263E+02,  5.896678713967400E+01,  1.120666637774950E+02,  2.446496062382362E+06,  1.503239942006842E-07,  1.917592211712043E+02,  1.807796531628630E+02,  2.681431838911945E+09,  5.273520547770403E+09,  2.394827265695162E+09,
2433552.500000000, A.D. 1950-Sep-28 00:00:00.0000,  9.666873829995797E-01,  8.932503323640075E+07,  1.622094611943459E+02,  5.897710300067727E+01,  1.120768583407988E+02,  2.446496294741154E+06,  1.503252024129851E-07,  1.918847320309910E+02,  1.807879233584815E+02,  2.681417471202385E+09,  5.273509909168370E+09,  2.394808017693399E+09,
2433562.500000000, A.D. 1950-Oct-08 00:00:00.0000,  9.666937395199070E-01,  8.930752746355762E+07,  1.622082154990629E+02,  5.898676680557559E+01,  1.120864150114843E+02,  2.446496513397912E+06,  1.503263670963673E-07,  1.920104715383573E+02,  1.807962106863178E+02,  2.681403621308264E+09,  5.273499715152970E+09,  2.394789463442702E+09,
2433572.500000000, A.D. 1950-Oct-18 00:00:00.0000,  9.666994975350101E-01,  8.929165132670389E+07,  1.622069941152101E+02,  5.899623315344437E+01,  1.120957781129102E+02,  2.446496738879956E+06,  1.503274695853772E-07,  1.921361938150415E+02,  1.808045037630156E+02,  2.681390511166584E+09,  5.273489371006463E+09,  2.394771900258330E+09,
2433582.500000000, A.D. 1950-Oct-28 00:00:00.0000,  9.667050530518717E-01,  8.927631785200725E+07,  1.622057233219966E+02,  5.900607322549658E+01,  1.121055075020746E+02,  2.446496978573345E+06,  1.503285732573708E-07,  1.922617320514098E+02,  1.808127866574435E+02,  2.681377387118072E+09,  5.273478456384136E+09,  2.394754318486481E+09,
2433592.500000000, A.D. 1950-Nov-07 00:00:00.0000,  9.667107269085797E-01,  8.926065299908161E+07,  1.622043939928768E+02,  5.901635670663239E+01,  1.121156720292785E+02,  2.446497227675168E+06,  1.503297128454377E-07,  1.923871099026322E+02,  1.808210568755141E+02,  2.681363836150774E+09,  5.273467019302465E+09,  2.394736164833467E+09,
2433602.500000000, A.D. 1950-Nov-17 00:00:00.0000,  9.667166728086430E-01,  8.924423910103546E+07,  1.622030089687983E+02,  5.902706054150030E+01,  1.121262493173501E+02,  2.446497482155290E+06,  1.503309023644183E-07,  1.925123641881643E+02,  1.808293148171880E+02,  2.681349691632102E+09,  5.273455144163168E+09,  2.394717216073920E+09,
2433612.500000000, A.D. 1950-Nov-27 00:00:00.0000,  9.667230080410268E-01,  8.922675751206829E+07,  1.622015697359238E+02,  5.903817218243790E+01,  1.121372270889660E+02,  2.446497738875793E+06,  1.503321523724294E-07,  1.926375240357316E+02,  1.808375607709022E+02,  2.681334828041990E+09,  5.273442898571912E+09,  2.394697304061371E+09,
2433622.500000000, A.D. 1950-Dec-07 00:00:00.0000,  9.667298642960668E-01,  8.920785058908971E+07,  1.622000781408540E+02,  5.904967632108450E+01,  1.121485903391039E+02,  2.446497994225446E+06,  1.503334744247852E-07,  1.927626236483761E+02,  1.808457951085123E+02,  2.681319108011415E+09,  5.273430365433741E+09,  2.394676244778172E+09,
2433632.500000000, A.D. 1950-Dec-17 00:00:00.0000,  9.667374157857818E-01,  8.918704638516654E+07,  1.621985450982009E+02,  5.906148784049416E+01,  1.121602558508524E+02,  2.446498241789104E+06,  1.503348808481523E-07,  1.928877328320748E+02,  1.808540199279115E+02,  2.681302385009599E+09,  5.273417723634032E+09,  2.394653841935876E+09,
2433642.500000000, A.D. 1950-Dec-27 00:00:00.0000,  9.667457323367460E-01,  8.916416240033080E+07,  1.621970209724349E+02,  5.907321840432277E+01,  1.121718433980529E+02,  2.446498469162862E+06,  1.503363598423035E-07,  1.930130260252157E+02,  1.808622456196497E+02,  2.681284799390030E+09,  5.273405436379729E+09,  2.394630283569622E+09,
2433652.500000000, A.D. 1951-Jan-06 00:00:00.0000,  9.667542873485026E-01,  8.914063991907510E+07,  1.621955676659225E+02,  5.908439240690946E+01,  1.121828855442601E+02,  2.446498673891952E+06,  1.503378373727337E-07,  1.931386174764361E+02,  1.808704867350063E+02,  2.681267231462391E+09,  5.273393823005708E+09,  2.394606748981291E+09,
2433662.500000000, A.D. 1951-Jan-16 00:00:00.0000,  9.667627915811474E-01,  8.911725848749238E+07,  1.621941309747628E+02,  5.909542749434636E+01,  1.121937896683495E+02,  2.446498872631118E+06,  1.503393032932324E-07,  1.932643021097180E+02,  1.808787335574766E+02,  2.681249801861932E+09,  5.273382345236371E+09,  2.394583399776906E+09,
2433672.500000000, A.D. 1951-Jan-26 00:00:00.0000,  9.667715547684513E-01,  8.909317128350294E+07,  1.621926762950448E+02,  5.910658948874917E+01,  1.122048165675350E+02,  2.446499065776607E+06,  1.503407989821048E-07,  1.933900288947331E+02,  1.808869783772313E+02,  2.681232018611391E+09,  5.273370865939280E+09,  2.394559576890709E+09,
2433682.500000000, A.D. 1951-Feb-05 00:00:00.0000,  9.667806835532684E-01,  8.906809102523459E+07,  1.621912209444054E+02,  5.911774535047272E+01,  1.122158362370827E+02,  2.446499247359504E+06,  1.503423279163642E-07,  1.935158715926929E+02,  1.808952244987707E+02,  2.681213840388860E+09,  5.273359589752486E+09,  2.394535224971832E+09,
2433692.500000000, A.D. 1951-Feb-15 00:00:00.0000,  9.667901289550770E-01,  8.904215381817363E+07,  1.621897839038237E+02,  5.912874978069369E+01,  1.122267063119454E+02,  2.446499414439282E+06,  1.503438780715153E-07,  1.936418817947008E+02,  1.809034759177349E+02,  2.681195410175664E+09,  5.273348666533154E+09,  2.394510535565378E+09,
2433702.500000000, A.D. 1951-Feb-25 00:00:00.0000,  9.667998124715437E-01,  8.901557491680852E+07,  1.621883769240054E+02,  5.913951329587759E+01,  1.122373390982280E+02,  2.446499566351466E+06,  1.503454374116057E-07,  1.937680814998185E+02,  1.809117351121437E+02,  2.681176871079777E+09,  5.273338167242745E+09,  2.394485700383551E+09,
2433712.500000000, A.D. 1951-Mar-07 00:00:00.0000,  9.668096844524428E-01,  8.898849022622471E+07,  1.621870064018783E+02,  5.914998762826914E+01,  1.122476875064639E+02,  2.446499703129097E+06,  1.503469989208245E-07,  1.938944780596210E+02,  1.809200032069970E+02,  2.681158306516118E+09,  5.273328122806010E+09,  2.394460831170847E+09,
2433722.500000000, A.D. 1951-Mar-17 00:00:00.0000,  9.668197563531669E-01,  8.896087029860555E+07,  1.621856849479306E+02,  5.916007724309635E+01,  1.122576586051800E+02,  2.446499822491561E+06,  1.503485594191749E-07,  1.940211046217892E+02,  1.809282821722937E+02,  2.681139754291571E+09,  5.273318638284535E+09,  2.394435978573713E+09,
2433732.500000000, A.D. 1951-Mar-27 00:00:00.0000,  9.668298774373775E-01,  8.893313232703310E+07,  1.621844641025792E+02,  5.916939003115274E+01,  1.122668687440162E+02,  2.446499917785324E+06,  1.503500858386885E-07,  1.941480840992971E+02,  1.809365823504407E+02,  2.681121607529003E+09,  5.273310082730973E+09,  2.394411669217444E+09,
2433742.500000000, A.D. 1951-Apr-06 00:00:00.0000,  9.668393559979320E-01,  8.890716052474777E+07,  1.621833709158343E+02,  5.917772164074811E+01,  1.122751157918908E+02,  2.446499998517173E+06,  1.503515028789280E-07,  1.942753759171807E+02,  1.809449113842670E+02,  2.681104761391341E+09,  5.273302362257934E+09,  2.394389102248572E+09,
2433752.500000000, A.D. 1951-Apr-16 00:00:00.0000,  9.668480560559922E-01,  8.888331069774002E+07,  1.621823166327801E+02,  5.918574990208155E+01,  1.122830631720128E+02,  2.446500086277925E+06,  1.503528325995224E-07,  1.944026750281355E+02,  1.809532513008503E+02,  2.681088953572668E+09,  5.273294596447597E+09,  2.394367926269076E+09,
2433762.500000000, A.D. 1951-Apr-26 00:00:00.0000,  9.668563103650073E-01,  8.886067061345743E+07,  1.621812556025640E+02,  5.919382273373340E+01,  1.122910535387195E+02,  2.446500184363212E+06,  1.503541258380603E-07,  1.945298824446144E+02,  1.809615907692585E+02,  2.681073579678938E+09,  5.273286488744418E+09,  2.394347331630526E+09,
2433772.500000000, A.D. 1951-May-06 00:00:00.0000,  9.668642723348755E-01,  8.883882119637559E+07,  1.621801793133910E+02,  5.920200473366393E+01,  1.122991515459685E+02,  2.446500292178952E+06,  1.503554022506836E-07,  1.946569841715364E+02,  1.809699266907471E+02,  2.681058406026149E+09,  5.273277990855922E+09,  2.394327005289650E+09,
2433782.500000000, A.D. 1951-May-16 00:00:00.0000,  9.668720335200015E-01,  8.881751123985025E+07,  1.621790769379577E+02,  5.921037788645920E+01,  1.123074385132460E+02,  2.446500410731304E+06,  1.503566763798432E-07,  1.947839511120980E+02,  1.809782558375854E+02,  2.681043259732679E+09,  5.273269008225509E+09,  2.394306715656170E+09,
2433792.500000000, A.D. 1951-May-26 00:00:00.0000,  9.668797202327062E-01,  8.879639443303204E+07,  1.621779328762788E+02,  5.921906013701849E+01,  1.123160309788154E+02,  2.446500541085788E+06,  1.503579676666092E-07,  1.949107480690088E+02,  1.809865739821846E+02,  2.681027909695301E+09,  5.273259424957569E+09,  2.394286153150413E+09,
2433802.500000000, A.D. 1951-Jun-05 00:00:00.0000,  9.668875327328775E-01,  8.877492370778787E+07,  1.621767320517760E+02,  5.922816508898304E+01,  1.123250414283262E+02,  2.446500682463889E+06,  1.503593019497383E-07,  1.950373568476118E+02,  1.809948767925732E+02,  2.681012048773926E+09,  5.273249173840064E+09,  2.394264906339747E+09,
2433812.500000000, A.D. 1951-Jun-15 00:00:00.0000,  9.668957402299700E-01,  8.875236771956696E+07,  1.621754778500145E+02,  5.923766614740246E+01,  1.123344453341601E+02,  2.446500828758264E+06,  1.503607036603989E-07,  1.951638301122813E+02,  1.810031634464371E+02,  2.680995386579096E+09,  5.273238405438624E+09,  2.394242586235081E+09,
2433822.500000000, A.D. 1951-Jun-25 00:00:00.0000,  9.669043349478641E-01,  8.872875618174228E+07,  1.621742237094452E+02,  5.924715805472108E+01,  1.123438460040081E+02,  2.446500969311134E+06,  1.503621503658120E-07,  1.952903310650698E+02,  1.810114447791147E+02,  2.680978189801190E+09,  5.273227623420637E+09,  2.394219550093995E+09,
2433832.500000000, A.D. 1951-Jul-05 00:00:00.0000,  9.669128467315347E-01,  8.870536783743663E+07,  1.621729734602690E+02,  5.925661183617597E+01,  1.123532122159627E+02,  2.446501112472823E+06,  1.503635956845392E-07,  1.954168021082000E+02,  1.810197244214030E+02,  2.680961009781984E+09,  5.273216651726531E+09,  2.394196536475991E+09,
2433842.500000000, A.D. 1951-Jul-15 00:00:00.0000,  9.669215030888350E-01,  8.868157193939185E+07,  1.621716468301948E+02,  5.926663384939109E+01,  1.123631379250791E+02,  2.446501268857348E+06,  1.503650925352612E-07,  1.955430474666390E+02,  1.810279856734623E+02,  2.680943217509351E+09,  5.273204863079309E+09,  2.394172702787241E+09,
2433852.500000000, A.D. 1951-Jul-25 00:00:00.0000,  9.669307342641943E-01,  8.865619778965372E+07,  1.621702313995517E+02,  5.927731644449135E+01,  1.123737151536149E+02,  2.446501431341758E+06,  1.503666848535533E-07,  1.956691117900496E+02,  1.810362243759274E+02,  2.680924290788255E+09,  5.273192383786856E+09,  2.394147349531680E+09,
2433862.500000000, A.D. 1951-Aug-04 00:00:00.0000,  9.669407198112542E-01,  8.862876131736061E+07,  1.621687463778783E+02,  5.928851316352705E+01,  1.123848008265110E+02,  2.446501591530848E+06,  1.503683796908213E-07,  1.957950966881401E+02,  1.810444440879568E+02,  2.680904145866182E+09,  5.273179530415004E+09,  2.394120364535489E+09,
2433872.500000000, A.D. 1951-Aug-14 00:00:00.0000,  9.669515324244317E-01,  8.859906906090371E+07,  1.621672111706403E+02,  5.930007654604966E+01,  1.123962502549751E+02,  2.446501743115307E+06,  1.503701736376112E-07,  1.959210881141472E+02,  1.810526490170824E+02,  2.680882823335555E+09,  5.273166577610206E+09,  2.394091802192049E+09,
2433882.500000000, A.D. 1951-Aug-24 00:00:00.0000,  9.669632176536206E-01,  8.856700113092498E+07,  1.621656432923703E+02,  5.931187386846860E+01,  1.124079330207081E+02,  2.446501880719902E+06,  1.503720612690369E-07,  1.960471620757083E+02,  1.810608431263850E+02,  2.680860387743860E+09,  5.273153774356794E+09,  2.394061748983470E+09,
2433892.500000000, A.D. 1951-Sep-03 00:00:00.0000,  9.669758360024300E-01,  8.853239745829435E+07,  1.621640625422918E+02,  5.932375572211189E+01,  1.124197025299770E+02,  2.446501998287151E+06,  1.503740374102650E-07,  1.961734031576638E+02,  1.810690306690628E+02,  2.680836900664867E+09,  5.273141403871441E+09,  2.394030287408013E+09,
2433902.500000000, A.D. 1951-Sep-13 00:00:00.0000,  9.669894367744556E-01,  8.849513232730302E+07,  1.621625118368488E+02,  5.933539973272664E+01,  1.124312429890670E+02,  2.446502085604632E+06,  1.503760858754885E-07,  1.962999619017657E+02,  1.810772204437181E+02,  2.680812554534754E+09,  5.273129976742205E+09,  2.393997675255893E+09,
2433912.500000000, A.D. 1951-Sep-23 00:00:00.0000,  9.670036312012654E-01,  8.845627738885088E+07,  1.621610763401444E+02,  5.934616787894370E+01,  1.124419270938504E+02,  2.446502133282745E+06,  1.503781318549469E-07,  1.964270418798447E+02,  1.810854323144994E+02,  2.680788238499844E+09,  5.273120199610836E+09,  2.393965103564740E+09,
2433922.500000000, A.D. 1951-Oct-03 00:00:00.0000,  9.670177375993589E-01,  8.841768491598408E+07,  1.621597524706669E+02,  5.935608915848122E+01,  1.124517783505528E+02,  2.446502155322793E+06,  1.503801120828894E-07,  1.965545299521434E+02,  1.810936703827082E+02,  2.680764704432938E+09,  5.273111723949891E+09,  2.393933579472053E+09,
2433932.500000000, A.D. 1951-Oct-13 00:00:00.0000,  9.670318375924840E-01,  8.837912334117959E+07,  1.621584794206413E+02,  5.936562077586535E+01,  1.124612443146635E+02,  2.446502161615664E+06,  1.503820590104936E-07,  1.966822622067992E+02,  1.811019223508717E+02,  2.680741566628248E+09,  5.273104009915317E+09,  2.393902586311040E+09,
2433942.500000000, A.D. 1951-Oct-23 00:00:00.0000,  9.670460403936365E-01,  8.834029687526222E+07,  1.621572606921255E+02,  5.937473745324812E+01,  1.124703008886970E+02,  2.446502149237739E+06,  1.503839803027917E-07,  1.968102682348441E+02,  1.811101882643026E+02,  2.680718733969779E+09,  5.273097171064295E+09,  2.393872002025451E+09,
2433952.500000000, A.D. 1951-Nov-02 00:00:00.0000,  9.670602533401175E-01,  8.830146002888498E+07,  1.621561118771888E+02,  5.938332361562476E+01,  1.124788345172473E+02,  2.446502117249375E+06,  1.503858603337733E-07,  1.969385771312474E+02,  1.811184716740876E+02,  2.680696392131866E+09,  5.273091324234848E+09,  2.393842075318779E+09,
2433962.500000000, A.D. 1951-Nov-12 00:00:00.0000,  9.670743445992477E-01,  8.826297176298547E+07,  1.621550385994910E+02,  5.939133842448791E+01,  1.124868047061846E+02,  2.446502067667704E+06,  1.503876848378188E-07,  1.970671780443004E+02,  1.811267742292931E+02,  2.680674710607847E+09,  5.273086449452709E+09,  2.393813033216327E+09,
2433972.500000000, A.D. 1951-Nov-22 00:00:00.0000,  9.670882229294739E-01,  8.822507886130410E+07,  1.621540368424788E+02,  5.939881302926202E+01,  1.124942418562845E+02,  2.446502003753466E+06,  1.503894481030799E-07,  1.971960346521337E+02,  1.811350952237571E+02,  2.680653757232506E+09,  5.273082435603707E+09,  2.393784966570586E+09,
2433982.500000000, A.D. 1951-Dec-02 00:00:00.0000,  9.671018872571454E-01,  8.818778257369322E+07,  1.621531001734196E+02,  5.940579645939502E+01,  1.125011946576530E+02,  2.446501927572284E+06,  1.503911541791908E-07,  1.973251155808551E+02,  1.811434326867287E+02,  2.680633483841610E+09,  5.273079185109527E+09,  2.393757810855421E+09,
2433992.500000000, A.D. 1951-Dec-12 00:00:00.0000,  9.671153575916192E-01,  8.815103137034264E+07,  1.621522480250127E+02,  5.941214492097802E+01,  1.125075233964242E+02,  2.446501835920699E+06,  1.503927975647792E-07,  1.974544682580066E+02,  1.811517895023748E+02,  2.680613955767884E+09,  5.273076880165426E+09,  2.393731653571615E+09,
2434002.500000000, A.D. 1951-Dec-22 00:00:00.0000,  9.671281900210642E-01,  8.811603849663576E+07,  1.621515268167191E+02,  5.941751403749857E+01,  1.125128886076504E+02,  2.446501729802168E+06,  1.503943185048573E-07,  1.975841440186242E+02,  1.811601774018528E+02,  2.680595883010386E+09,  5.273075727524137E+09,  2.393707445726237E+09,
2434012.500000000, A.D. 1952-Jan-01 00:00:00.0000,  9.671399831828607E-01,  8.808388114452088E+07,  1.621508692413132E+02,  5.942240607964835E+01,  1.125177793296122E+02,  2.446501630982139E+06,  1.503957134121592E-07,  1.977138635941447E+02,  1.811685855844486E+02,  2.680579308120646E+09,  5.273074735096771E+09,  2.393685244295631E+09,
2434022.500000000, A.D. 1952-Jan-11 00:00:00.0000,  9.671511178284512E-01,  8.805350957374312E+07,  1.621501927780814E+02,  5.942743525676683E+01,  1.125228000073967E+02,  2.446501548259877E+06,  1.503970565972696E-07,  1.978434321908517E+02,  1.811769943794670E+02,  2.680563348058418E+09,  5.273073186543093E+09,  2.393663866467821E+09,
2434032.500000000, A.D. 1952-Jan-21 00:00:00.0000,  9.671619093132687E-01,  8.802406349811812E+07,  1.621494799631731E+02,  5.943273108480471E+01,  1.125280803124137E+02,  2.446501479183560E+06,  1.503983862676075E-07,  1.979728403663360E+02,  1.811853974689413E+02,  2.680547548816094E+09,  5.273071034134069E+09,  2.393642704114148E+09,
2434042.500000000, A.D. 1952-Jan-31 00:00:00.0000,  9.671725291431840E-01,  8.799507552249359E+07,  1.621487245773329E+02,  5.943833928907804E+01,  1.125336666976795E+02,  2.446501421857473E+06,  1.503997220270440E-07,  1.981020916119843E+02,  1.811937919645485E+02,  2.680531677457046E+09,  5.273068279391598E+09,  2.393621445226254E+09,
2434052.500000000, A.D. 1952-Feb-10 00:00:00.0000,  9.671831317797273E-01,  8.796612447186594E+07,  1.621479188752441E+02,  5.944431679086937E+01,  1.125396162944656E+02,  2.446501374817231E+06,  1.504010821683245E-07,  1.982311852933844E+02,  1.812021749350227E+02,  2.680515516636787E+09,  5.273064908801709E+09,  2.393599798684285E+09,
2434062.500000000, A.D. 1952-Feb-20 00:00:00.0000,  9.671939014454063E-01,  8.793670874241135E+07,  1.621470559978637E+02,  5.945071378236300E+01,  1.125459797635143E+02,  2.446501335644041E+06,  1.504024867137364E-07,  1.983601313838301E+02,  1.812105434913604E+02,  2.680498828474632E+09,  5.273060948206852E+09,  2.393577445864935E+09,
